url,name,lat,lng,住所,売買価格,建築時期,敷地面積,建築面積,駐車場,建築構造,間取り,補修の要否,主要施設までの交通,物件の特徴,備考,地目,用途地域,建ぺい率,容積率,接続道路,特記事項,賃貸価格
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%b5%90%e5%9f%8e%e7%94%ba-no-188/,敦賀市結城町 no.188,35.655704,136.0658312,敦賀市結城町1-2,344万円,,75.90㎡,,,,,,"敦賀駅：約1,800m、敦賀病院：約600m、晴明保育園：約400m、
西小学校：約400m、松陵中学校：約1,600m",上水道、都市ガス(引込なし)、解体更地渡し,,宅地,近隣商業地域,80％,200％,市道(幅員 東16.9m),現在、古家がありますが、契約締結後に解体いたします。,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%b5%90%e5%9f%8e%e7%94%ba-no-187/,敦賀市結城町 no.187,35.6557474,136.0658126,敦賀市結城町1-1,429万円,,94.57㎡,,,,,,"敦賀駅：約1,800m、敦賀病院：約600m、晴明保育園：約400m、
西小学校：約400m、松陵中学校：約1,600m",上水道、都市ガス(引込なし)、解体更地渡し,,宅地,近隣商業地域,80％,200％,市道(幅員 東16.9m 北5.5m),現在、古家がありますが、契約締結後に解体いたします。,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%96%b0%e5%92%8c%e7%94%ba2%e4%b8%81%e7%9b%ae-no-186/,敦賀市新和町2丁目 no.186,35.6261385,136.0529125,敦賀市新和町2丁目29番8,1480万円,昭和51年,238.42㎡,"1F:103.70㎡
                                                                                                                                                    2F:41.75㎡",1台,木造,図面参照,多少の補修必要,"敦賀駅：約4,200m、敦賀病院：約4,200m、新和さみどり保育園：約750m、
粟野南小学校：約850m、粟野中学校：約550m",上下水道、電気引込み済み、プロパンガス、風呂(ガス、シャワー有)、水洗トイレ(洋式),,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%a8%aa%e6%b5%9c-no-185/,敦賀市横浜 no.185,35.742856195227,136.09977097672,敦賀市横浜22号9番1・22号12番,100万円,,659㎡,,,,,,"敦賀駅：約13500m、敦賀病院：約12900m、東浦保育園：約300m
、東浦小中学校：約700m、コンビニ：約500m",上下水道分担金と引込工事費用あり。農業集落排水。,,宅地,無指定,60％,200％,市道（幅員5.9m）,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9d%be%e5%8e%9f%e7%94%ba-no-184/,敦賀市松原町 no.184,35.6521965,136.0520665,敦賀市松原町2507,373万円,,88.19㎡,,,,,,"敦賀駅：約2,700ｍ、最寄りバス停：約170ｍ、敦賀病院：約1,200ｍ、
松原保育園：約290ｍ、松陵幼稚園：約1,000ｍ、松原小学校：約750ｍ、
松陵中学校：約350ｍ、メガドンキホーテ：約1,500ｍ",上下水道、プロパンガス,現在、古い住宅が建っていますが契約締結後、住宅の解体と土地測量にかかる費用を売主が負担します。,宅地,第1種住居地域,60％,200％,市道（幅員3.8m）,北側道路よりセットバックが必要（セットバック面積約0.7㎡）,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e9%95%b7%e8%b0%b7-no-183/,敦賀市長谷 no.183,35.6176747,136.0404001,,750万円,昭和59年7月,188.62㎡,"1F:72.01㎡
                                                                                                                                                    2F:27.57㎡",2台,木造,図面参照,多少の補修必要,"粟野駅：約1,500ｍ、国立病院：約1,700ｍ、つくしんぼ保育園：約1,500ｍ、
黒河小学校：約1,300ｍ、粟野中学校：約2,000ｍ",上水引込有、オール電化、浄化槽,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e8%b5%a4%e5%b4%8e-no-182/,敦賀市赤崎 no.182,35.687358085908,136.0867601533,敦賀市赤崎37号村中,180万円,,270.62㎡,,,,,,"敦賀駅：約5,400ｍ、最寄バス停：約200ｍ、敦賀病院：約6,000ｍ、
さみどり保育園：約4,100ｍ、早翠幼稚園：約4,100ｍ、
角鹿小学校：約4,300ｍ、角鹿中学校：約4,300ｍ",プロパンガス、上下水道,,宅地,自然環境保全区域,60％,200％,市道（幅員3.3ｍ）,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9c%ac%e7%94%ba1%e4%b8%81%e7%9b%ae-no-181/,敦賀市本町1丁目 no.181,35.653473345862,136.07488013495,敦賀市本町1丁目2-31,350万円,,68.58㎡,,,,,,敦賀駅：約1400ｍ、敦賀病院：約1100ｍ、敦賀南小学校：約300ｍ、気比中学校：約400ｍ,上下水道、電気、プロパンガス（都市ガスも可）,,宅地,商業地域,80％,400％,市道,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%96%8b%e7%94%b0-no-180/,敦賀市疋田 no.180,35.596792906764,136.09882213376,敦賀市疋田60号12番14,50万円,,179.07㎡,,,,,,"新疋田駅：約480ｍ、敦賀病院：約8,600ｍ、中郷保育園：約5,700ｍ、
中郷小学校：約5,500ｍ、気比中学校：約8,300ｍ",上水道、浄化槽、エメラルドタウン敦賀南の土地です。,土砂災害警戒区域,宅地,指定なし（第一種住居地域に準ずる）,60％,200％,私道,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%96%8b%e7%94%b0-no-179/,敦賀市疋田 no.179,35.602786475664,136.09897649259,敦賀市疋田12号8-2,150万円,昭和47年（昭和52年増築）,240.34㎡,"1F:66.22㎡
                                                                                                                                                    2F:33.00㎡",2台,木造,図面参照,多少の補修必要,"新疋田駅：約1,000ｍ、最寄バス停：約100ｍ、疋田診療所：約100ｍ、中郷保育園：約3,600ｍ、中郷小学校：約4,000ｍ、気比中学校：約8,000ｍ",上下水道・電気引込み済み、プロパンガス,,,,,,,,
